,Unnamed: 0,AdText,Category,Platform
123,251,Cunningham Affair | Latest News Here | Sen. Candidate Cheats on WifeAd senateleadershipfund.org NC needs better than Cal Cunningham,political,Google
124,252,"Cal Cunningham admits affair | with CA political consultant | Read More HereAd senateleadershipfund.org Married father of 2 admits to affair with California political consultant, reject Cal",political,Google
125,253,"Cal Cunningham Admitted Affair | NC Deserves Better Than Cal | Read the Latest News HereAd senateleadershipfund.org Married father of 2 admits to affair with California political consultant, reject Cal. North Carolinians can't trust Cal Cunningham.",political,Google
126,254,Father of 2 Cunningham affair | with CA political consultant | Read More HereAd senateleadershipfund.org NC needs better than Cal Cunningham,political,Google
127,255,"Say No to Sara Gideon | Not the Maine Way | Ignoring a PredatorAd senateleadershipfund.org Sara Gideon’s own House member, a schoolteacher, was accused of preying on underage girls. Gideon knew and did nothing. She even invited the predator to sing the national anthem.",political,Google
128,256,Sara Gideon Knew | Sara Gideon Ignored | Sara Gideon ClappedAd senateleadershipfund.org Gideon did nothing when her own House member was accused of preying on underage girls. Gideon invited the predator to sing the national anthem in the House. Say NO to Gideon.,political,Google
129,257,"Say NO to Sara Gideon | Helping Herself, Not Maine | Focused on Her CampaignAd senateleadershipfund.org Since she shut down the legislature in mid-March, Sara Gideon’s been missing in action. Sara Gideon has been focused on her own campaign, not regular Mainers’ problems.",political,Google
130,258,"Sara Gideon Helps Herself | Sara Gideon Doesn’t Help Maine | Say NO to Sara GideonAd senateleadershipfund.org Gideon took an oath to help Mainers. Since the pandemic she’s been absent from the job. Sara Gideon is focused on the campaign, not Maine’s problems. Say NO to Sara Gideon.",political,Google
131,259,Sara Gideon | Helping Herself | Not MaineAd senateleadershipfund.org Sara Gideon campaigns instead of helping Mainers. She took an oath to help. Where is she? Sara Gideon is more concerned about her campaign than the issues facing regular Mainers.,political,Google
132,260,"John Hickenlooper: Corrupt | Costing Colorado Taxpayers | Reject John HickenlooperAd senateleadershipfund.org Private flights & luxury resorts. Taxpayers charged $150k in Hickenlooper legal bills. John Hickenlooper supports gov't-run health care that could raise taxes $2,800.",political,Google
133,261,"Reject Steve Bullock | He Supports The Far-Left | Learn More About Steve BullockAd senateleadershipfund.org “So I am open to expanding the court from 9 to 11.” – Steve Bullock, Iowa Press, 9/13/19. Bullock’s court-packing scheme would threaten gun rights and religious liberty.",political,Google
134,262,"Liberal Barbara Bollier | Wrong for Kansas | Learn More About BollierAd senateleadershipfund.org Barbara Bollier says she’s bipartisan, but votes with Democrats over 90% of the time Bollier & Nancy Pelosi support liberal government-controlled health care. Raising taxes.",political,Google
135,263,Millionaire Sara Gideon | Say No to Gideon’s Tax Hike | “She Doesn’t Have a Clue”Ad senateleadershipfund.org Here’s what Mainers say about Millionaire Sara Gideon and her tax hike. “We’re having a hard time as it is …” Gideon is a millionaire. Say No to Sara Gideon.,political,Google
136,264,"Cal Cunningham Caught | Mistress' Husband Knows AllAd senateleadershipfund.org Veteran husband calls on Cunningham to drop out of Senate race ""hurt his family and a fellow junior officer and veteran""",political,Google
137,265,"Who Are You Cal Cunningham? | NC Deserves BetterAd senateleadershipfund.org Cal talks about honor, leverages his marriage as an asset. Not the person he says he is?",political,Google
138,266,Cal Cunningham Affair | New Texts Revealed | Cal Cunningham InvestigationAd senateleadershipfund.org Now the Army Reserve is investigating Cal over affair and sexual texts Poor judgement? Bad character? See the shocking information here,political,Google
139,267,"Cal Cunningham Affair | Cheating on wife in their home | What else is Cal hiding?Ad senateleadershipfund.org Wife of veteran said being intimate in Cal's family home was ""weird""",political,Google
140,268,"Extreme Barbara Bollier | A Bad Bet for Kansas | Learn More About BollierAd senateleadershipfund.org Barbara Bolllier’s gamble on gov't-controlled health care could close 67 KS hospitals. And raise taxes on Kansas workers—more than $2,200 a year. Bollier is no bipartisan.",political,Google
141,269,Reject Steve Bullock | He's Not For Us Anymore | Learn More About Steve BullockAd senateleadershipfund.org Steve Bullock changed. He supports changing the rules in DC to help enact extreme agenda. Much higher taxes. Government-run health care. Even defunding the police.,political,Google
142,270,"Millionaire Sara Gideon | Making Things Harder | Stop Gideon’s Tax HikeAd senateleadershipfund.org Sara Gideon’s gas gouge would increase the price of gas and home heating oil in Maine. Mainers say, “Sara Gideon is a millionaire. She doesn’t have a clue.” Stop Sara Gideon.",political,Google
143,271,Three Strikes And You're Out | Democrats Assault on Business | Can't Cancel This Atlanta GameAd protectthevote.com Curious About Accessibility To Voting In Georgia? Find Out How Easy It Is To Vote Here: Warnock & Abrams Tried To Keep Baseball Out Of GA. Find Out How We Protect The Vote Here:,political,Google
144,272,Stand With The GOP | Freedom's Last Firewall | Chip InAd winred.winrnc.com The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism. The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism.,political,Google
145,273,Stand With The GOP | Support Republicans | Donate NowAd winred.winrnc.com Republicans need you right now. Donate Today! Republicans need you right now. Donate Today!,political,Google
146,274,Stand With The GOP | Support Republicans | Donate TodayAd winred.winrnc.com The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism. We Are In The Fight Of Our Lives. Freedom Has Never Been More At Risk. Donate Now.,political,Google
147,277,Stand With The GOP | Freedom's Last Firewall | Chip InAd secure.winred.com The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism. The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism.,political,Google
148,278,Stand With The GOP | Support Republicans | Donate NowAd secure.winred.com Republicans need you right now. Donate Today! Republicans need you right now. Donate Today!,political,Google
149,280,Stand With The GOP | Freedom's Last Firewall | Donate NowAd winred.winrnc.com The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism. The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism.,political,Google
150,282,Stand With The GOP | Support Republicans | Donate TodayAd secure.winred.com The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism. We Are In The Fight Of Our Lives. Freedom Has Never Been More At Risk. Donate Now.,political,Google
151,285,Stop Joe Biden | Chip In $10 To Stop Him | Donate TodayAd winred.winrnc.com Biden Has Plans To Undo Trump's Tax Cuts. Help Protect Them. Donate Now. Don't Let Biden Cause Permanent Damage To Our Economy. Defend Trump's Tax Cuts. Donate.,political,Google
152,286,Texas Election Day: July 27th | Do Your Civic Duty And Go Vote | Make An Election Day Plan NowAd vote.gop Texas Voters: Time To Get Ready To Vote On Election Day. Find Your Polling Place Now! Your Fellow Texans Are Counting On You To Vote On July 27th. Find Your Polling Place Now!,political,Google
153,287,Chip In Today | Official Website | ATTN: The GOP Needs YouAd winred.winrnc.com We Must Stop Joe Biden And His Corrupt Democratic Colleagues! Give Now! All Patriots Need To Step Up And Donate Immediately!,political,Google
154,294,Donate Republican | Official Website | Chip In TodayAd winred.winrnc.com Donate To The GOP Today To Help Us Out Raise The Corrupt Democrats! We Must Stop Joe Biden And His Corrupt Democratic Colleagues! Give Now!,political,Google
155,297,Donate To The GOP | Official GOP Headquarters | Final ChanceAd winred.winrnc.com The Republican Party Needs Your Support To Help Stop The Democrats The Democrats Are Out Raising Us! Donate Now To Help Us Reach Our Goal.,political,Google
156,298,Stand With The GOP | Support Republicans | Donate TodayAd winred.winrnc.com Republicans need you right now. Donate Today!,political,Google
157,304,"Breaking News | ""Real America"" Is Out Now | You Can Listen Right HereAd gop.com Episodes of ""Real America"" Feature Discussions On The Real Problems America Faces. Listen! Listen To Chairman McDaniel's Discussions With Leaders From Across The Nation. Stream Now!",political,Google
158,305,Tom Steyer for President | Official Steyer Primary | Join the CampaignAd tomsteyer.com A climate activist & philanthropist with a history of holding those in power accountable. An outsider who isn't beholden to special interests — just the American people.,political,Google
159,306,Tom Steyer 2020 | Outsider running for president | Make a Plan to Vote for TomAd tomsteyer.com Tom Steyer is an outsider who can clean up Washington. Vote Tom on 2/11. Who you vote for is private but whether you vote is public so make a plan to vote.,political,Google
160,307,Tom Can Beat Trump | Tom Steyer 2020 | Do You Have A Plan To Vote?Ad tomsteyer.com Only Tom Steyer can beat Trump on the economy. Vote Tom on 2/11. Do you have a plan to vote for Tom Steyer on 2/11? Only he can take Trump on the economy.,political,Google
161,308,Tom Steyer 2020 | He'll Act On Climate | Vote For Tom On 2/11Ad tomsteyer.com Tom Steyer is running for president to address our climate crisis. Vote Tom on 2/11. Make a plan to vote for Tom Steyer on 2/11. He'll act immediately on our climate crisis.,political,Google
162,309,We Can't Sit This Election Out | Tom Steyer 2020 | Do You Have A Plan To Vote?Ad tomsteyer.com 2020 is the most important election of our lives. We can't sit this out. Vote Tom on 2/11. We can't sit 2020 out. It's too important. Do you have a plan to vote for Tom on 2/11?,political,Google
163,310,Tom Steyer 2020 | He Can Take Trump Down | Vote For Tom On 2/11Ad tomsteyer.com Tom Steyer is the only Democratic candidate who can take Trump down. Vote Tom on 2/11. Do you have a plan to vote for Tom Steyer on 2/11? Only he can take Trump down.,political,Google
164,312,Tom Steyer 2020 | Commit To Caucus For Tom | Tom's #1 Priority is ClimateAd tomsteyer.com Tom Steyer will declare climate change a national emergency day one of his presidency. Will you commit to caucus for Tom today?,political,Google
165,313,Tom Steyer 2020 | Commit To Caucus For Tom | Outsider taking on TrumpAd tomsteyer.com Tom Steyer is the only candidate that can take on Trump on the economy. Will you commit to caucus for Tom today?,political,Google
166,317,"NTI's Steyer 2020 Campaign | Power the Movement | Tom Steyer's Official CampaignAd tomsteyer.com Beating Trump is the first step towards fixing our broken politics. But that's not enough. Tom's ready to reform the system & give power back to real people, not big corporations.",political,Google
